Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,registration_year,owner_type,car_condition,insurance_status,accident_history,city
10679,Hyundai i20,Hyundai,i20,8,30000,Individual,Petrol,Manual,18.5,1197,82.85,5,500000,2018,Third Owner,Excellent,Active,No,Jaipur
10680,Maruti Wagon R,Maruti,Wagon R,5,16000,Dealer,Petrol,Manual,20.51,998,67.04,5,329000,2021,First Owner,Fair,Active,No,Jaipur
10685,Tata Tiago,Tata,Tiago,2,5000,Individual,Petrol,Manual,23.84,1199,84.0,5,520000,2024,First Owner,Excellent,Active,Yes,Delhi
10686,Maruti Alto,Maruti,Alto,11,60000,Individual,Petrol,Manual,19.7,796,46.3,5,200000,2015,First Owner,Good,Active,No,Delhi
10688,Honda City,Honda,City,10,102620,Dealer,Petrol,Manual,17.0,1497,118.0,5,430000,2016,Second Owner,Poor,Expired,No,Mumbai
10689,Maruti Alto,Maruti,Alto,7,110000,Individual,Petrol,Manual,22.74,796,47.3,5,180000,2019,First Owner,Good,Active,Yes,Chennai
10690,Maruti Alto,Maruti,Alto,6,50000,Individual,CNG,Manual,30.46,796,47.3,5,240000,2020,Second Owner,Good,Active,No,Delhi
10691,Hyundai i20,Hyundai,i20,5,19000,Dealer,Petrol,Manual,18.6,1197,81.83,5,499000,2021,First Owner,Good,Active,No,Kolkata
10692,Hyundai Creta,Hyundai,Creta,2,15000,Individual,Diesel,Automatic,17.6,1582,126.2,5,1300000,2024,First Owner,Excellent,Active,No,Chennai
10693,Maruti Swift Dzire,Maruti,Swift Dzire,6,70000,Individual,Diesel,Manual,26.59,1248,74.0,5,580000,2020,First Owner,Excellent,Active,No,Delhi
10694,Renault Duster,Renault,Duster,7,43001,Dealer,Diesel,Manual,19.01,1461,108.45,5,449000,2019,Third Owner,Excellent,Active,No,Hyderabad
10695,Honda Amaze,Honda,Amaze,3,33000,Individual,Petrol,Manual,17.8,1198,86.7,5,550000,2023,First Owner,Good,Expired,No,Hyderabad
10696,Renault KWID,Renault,KWID,2,12123,Individual,Petrol,Manual,23.01,999,67.0,5,375000,2024,Third Owner,Excellent,Active,No,Jaipur
10697,Maruti Swift Dzire,Maruti,Swift Dzire,10,60682,Dealer,Diesel,Manual,19.3,1248,73.9,5,450000,2016,First Owner,Excellent,Active,No,Hyderabad
10699,Volkswagen Vento,Volkswagen,Vento,10,65000,Dealer,Diesel,Manual,20.54,1598,103.6,5,265000,2016,First Owner,Good,Active,No,Delhi
10700,Toyota Fortuner,Toyota,Fortuner,5,40000,Dealer,Diesel,Automatic,12.55,2982,168.5,7,2250000,2021,First Owner,Good,Expired,No,Ahmedabad
10701,Maruti Swift,Maruti,Swift,9,50500,Dealer,Petrol,Manual,18.6,1197,85.8,5,325000,2017,Third Owner,Excellent,Active,No,Bangalore
10704,Renault KWID,Renault,KWID,5,35000,Dealer,Petrol,Manual,25.17,799,53.3,5,250000,2021,First Owner,Excellent,Expired,No,Jaipur
10705,Ford Figo,Ford,Figo,8,80000,Individual,Diesel,Manual,20.0,1399,68.1,5,200000,2018,First Owner,Good,Active,No,Kolkata
10707,Mercedes-Benz GL-Class,Mercedes-Benz,GL-Class,7,93000,Dealer,Diesel,Automatic,12.0,2987,224.0,7,3450000,2019,First Owner,Excellent,Active,No,Ahmedabad
10708,Maruti Ciaz,Maruti,Ciaz,1,1685,Individual,Petrol,Manual,20.65,1462,103.25,5,810000,2025,First Owner,Good,Active,No,Ahmedabad
10709,Maruti Wagon R,Maruti,Wagon R,4,35000,Dealer,Petrol,Manual,21.79,998,67.05,5,350000,2022,First Owner,Fair,Expired,No,Pune
10710,Maruti Baleno,Maruti,Baleno,4,98521,Dealer,Diesel,Manual,27.39,1248,74.0,5,650000,2022,First Owner,Good,Active,No,Lucknow
10711,Honda WR-V,Honda,WR-V,4,69700,Dealer,Diesel,Manual,25.5,1498,98.6,5,775000,2022,First Owner,Good,Expired,No,Mumbai
10712,Skoda Rapid,Skoda,Rapid,7,87232,Dealer,Diesel,Manual,20.5,1598,103.5,5,260000,2019,First Owner,Good,Active,Yes,Pune
10713,Hyundai i20,Hyundai,i20,10,31280,Dealer,Petrol,Manual,18.6,1197,81.83,5,150000,2016,First Owner,Excellent,Active,No,Mumbai
10714,Hyundai Creta,Hyundai,Creta,5,50000,Individual,Diesel,Manual,19.67,1582,126.2,5,960000,2021,First Owner,Excellent,Active,No,Hyderabad
10715,Maruti Swift,Maruti,Swift,11,75000,Individual,Petrol,Manual,16.1,1197,85.0,5,250000,2015,First Owner,Good,Active,No,Ahmedabad
10716,Ford Aspire,Ford,Aspire,3,15850,Dealer,Diesel,Manual,26.1,1498,99.23,5,690000,2023,First Owner,Fair,Active,No,Delhi
10717,Maruti Baleno,Maruti,Baleno,5,479000,Dealer,Diesel,Manual,27.39,1248,74.0,5,479000,2021,Second Owner,Good,Active,No,Delhi
10718,Mahindra XUV500,Mahindra,XUV500,4,35000,Individual,Diesel,Manual,16.0,2179,140.0,7,1100000,2022,First Owner,Good,Active,Yes,Kolkata
10719,Maruti Alto,Maruti,Alto,6,20000,Individual,Petrol,Manual,22.74,796,47.3,5,230000,2020,Second Owner,Excellent,Active,Yes,Jaipur
10720,Maruti Ertiga,Maruti,Ertiga,2,7000,Individual,Petrol,Manual,19.34,1462,103.0,7,850000,2024,Second Owner,Excellent,Active,Yes,Hyderabad
10722,Toyota Innova,Toyota,Innova,6,169000,Individual,Diesel,Manual,12.99,2494,100.6,7,1200000,2020,First Owner,Good,Active,Yes,Hyderabad
10725,BMW 3,BMW,3,4,35000,Individual,Diesel,Automatic,21.76,1995,188.0,5,3100000,2022,First Owner,Excellent,Active,No,Delhi
10726,Maruti Vitara,Maruti,Vitara,2,40000,Individual,Diesel,Manual,24.3,1248,88.5,5,810000,2024,First Owner,Good,Active,No,Mumbai
10727,Hyundai i10,Hyundai,i10,8,47000,Dealer,Petrol,Manual,20.36,1197,78.9,5,250000,2018,First Owner,Excellent,Expired,No,Jaipur
10728,Tata Tigor,Tata,Tigor,4,13230,Individual,Petrol,Manual,20.3,1199,84.0,5,520000,2022,First Owner,Excellent,Active,No,Hyderabad
10729,Maruti Wagon R,Maruti,Wagon R,14,60000,Individual,Petrol,Manual,17.3,1061,64.0,5,120000,2012,First Owner,Good,Active,No,Ahmedabad
10730,Maruti Swift,Maruti,Swift,8,80000,Dealer,Diesel,Manual,22.9,1248,74.0,5,315000,2018,Third Owner,Good,Active,No,Jaipur
10731,Mahindra Bolero,Mahindra,Bolero,4,70000,Dealer,Diesel,Manual,15.96,2523,62.1,7,589000,2022,First Owner,Excellent,Active,No,Delhi
10734,Mahindra Thar,Mahindra,Thar,4,15000,Individual,Diesel,Manual,16.55,2498,105.0,6,850000,2022,First Owner,Good,Expired,No,Ahmedabad
10736,Ford Aspire,Ford,Aspire,5,19543,Individual,Petrol,Manual,18.16,1196,86.8,5,475000,2021,Second Owner,Excellent,Active,No,Pune
10737,Hyundai i20,Hyundai,i20,3,25000,Dealer,Petrol,Manual,18.6,1197,81.83,5,599000,2023,First Owner,Good,Active,No,Chennai
10738,Maruti Ertiga,Maruti,Ertiga,4,40000,Individual,Petrol,Manual,17.5,1373,91.1,7,820000,2022,Fourth+ Owner,Poor,Active,No,Lucknow
10739,Renault Duster,Renault,Duster,4,100000,Individual,Diesel,Manual,19.87,1461,83.8,5,700000,2022,Third Owner,Good,Active,No,Kolkata
10740,Hyundai i10,Hyundai,i10,6,15000,Individual,Petrol,Manual,19.81,1086,68.05,5,330000,2020,Fourth+ Owner,Good,Active,No,Kolkata
10743,Ford Figo,Ford,Figo,9,23207,Dealer,Petrol,Manual,15.6,1196,70.0,5,220000,2017,First Owner,Poor,Active,No,Pune
10744,Maruti Ignis,Maruti,Ignis,4,15000,Dealer,Petrol,Manual,20.89,1197,81.8,5,575000,2022,Second Owner,Good,Active,No,Delhi
10745,Maruti Swift,Maruti,Swift,7,44235,Dealer,Diesel,Manual,25.2,1248,74.0,5,410000,2019,First Owner,Good,Active,No,Hyderabad
10746,Maruti Swift Dzire,Maruti,Swift Dzire,5,57102,Dealer,Diesel,Manual,23.4,1248,74.0,5,675000,2021,First Owner,Poor,Active,No,Delhi
10747,Maruti Ertiga,Maruti,Ertiga,5,46000,Dealer,Diesel,Manual,24.52,1248,88.5,7,640000,2021,First Owner,Excellent,Expired,No,Lucknow
10748,Maruti Swift Dzire,Maruti,Swift Dzire,5,67004,Dealer,Diesel,Manual,19.3,1248,73.9,5,585000,2021,First Owner,Fair,Active,No,Bangalore
10749,Jeep Compass,Jeep,Compass,2,10000,Individual,Diesel,Manual,17.1,1956,170.0,5,1699000,2024,First Owner,Good,Active,No,Bangalore
10751,Maruti Wagon R,Maruti,Wagon R,14,70000,Individual,Petrol,Manual,18.9,1061,67.0,5,125000,2012,Second Owner,Excellent,Active,Yes,Lucknow
10753,Mahindra XUV500,Mahindra,XUV500,5,60000,Individual,Diesel,Automatic,16.0,2179,140.0,7,1200000,2021,First Owner,Good,Active,No,Delhi
10754,Skoda Rapid,Skoda,Rapid,6,70000,Individual,Diesel,Manual,21.14,1498,103.52,5,450000,2020,First Owner,Excellent,Active,No,Pune
10755,Renault KWID,Renault,KWID,5,15000,Individual,Petrol,Manual,23.01,999,67.0,5,370000,2021,First Owner,Fair,Active,Yes,Jaipur
10756,Ford Ecosport,Ford,Ecosport,6,75000,Dealer,Diesel,Manual,21.7,1498,98.96,5,575000,2020,First Owner,Fair,Active,No,Chennai
10757,Maruti Swift Dzire,Maruti,Swift Dzire,7,50340,Dealer,Petrol,Manual,19.1,1197,85.8,5,540000,2019,First Owner,Excellent,Active,No,Ahmedabad
10758,Maruti Ciaz,Maruti,Ciaz,5,34000,Dealer,Diesel,Manual,28.09,1248,88.5,5,575000,2021,First Owner,Good,Expired,No,Jaipur
10759,Ford Figo,Ford,Figo,11,56000,Dealer,Diesel,Manual,20.0,1399,68.05,5,325000,2015,First Owner,Fair,Active,No,Bangalore
10762,Maruti Ertiga,Maruti,Ertiga,4,62000,Dealer,Diesel,Manual,24.52,1248,88.5,7,795000,2022,Second Owner,Fair,Active,No,Ahmedabad
10764,Honda WR-V,Honda,WR-V,4,86300,Dealer,Diesel,Manual,25.5,1498,98.6,5,800000,2022,Fourth+ Owner,Good,Active,No,Bangalore
10765,Maruti Swift,Maruti,Swift,3,13600,Individual,Petrol,Manual,22.0,1197,81.8,5,565000,2023,Second Owner,Good,Active,No,Chennai
10766,Maruti Alto,Maruti,Alto,3,20000,Individual,Petrol,Manual,23.95,998,67.05,5,310000,2023,First Owner,Excellent,Expired,No,Jaipur
10767,Maruti Alto,Maruti,Alto,6,28882,Dealer,Petrol,Manual,23.95,998,67.05,5,310000,2020,First Owner,Good,Active,No,Kolkata
10768,Tata Safari,Tata,Safari,8,60000,Individual,Diesel,Manual,11.57,2179,138.1,7,350000,2018,First Owner,Good,Active,No,Pune
10769,Maruti Swift Dzire,Maruti,Swift Dzire,8,80000,Individual,Diesel,Manual,23.4,1248,74.0,5,390000,2018,Second Owner,Good,Expired,No,Mumbai
10771,Maruti Swift Dzire,Maruti,Swift Dzire,4,110000,Individual,Diesel,Manual,28.4,1248,74.02,5,670000,2022,Third Owner,Excellent,Active,No,Hyderabad
10772,Renault KWID,Renault,KWID,3,38000,Dealer,Petrol,Manual,25.17,799,53.3,5,345000,2023,First Owner,Excellent,Expired,No,Bangalore
10773,Maruti Alto,Maruti,Alto,3,15000,Individual,Petrol,Manual,24.7,796,47.3,5,265000,2023,First Owner,Good,Active,No,Delhi
10774,Maruti Ertiga,Maruti,Ertiga,9,57000,Individual,Petrol,Manual,16.02,1373,93.7,7,439000,2017,Third Owner,Excellent,Active,No,Bangalore
10775,Maruti Baleno,Maruti,Baleno,1,3600,Individual,Petrol,Manual,21.01,1197,81.8,5,700000,2025,Second Owner,Excellent,Active,No,Kolkata
10777,Maruti Swift,Maruti,Swift,7,78000,Individual,Diesel,Manual,25.2,1248,74.0,5,550000,2019,Second Owner,Excellent,Expired,No,Mumbai
10779,Hyundai Creta,Hyundai,Creta,2,15000,Individual,Diesel,Manual,22.1,1396,88.7,5,1050000,2024,First Owner,Excellent,Active,No,Bangalore
10781,Honda Jazz,Honda,Jazz,4,31000,Dealer,Petrol,Manual,18.7,1199,88.7,5,489000,2022,First Owner,Good,Active,No,Delhi
10782,Maruti Swift,Maruti,Swift,3,48000,Individual,Diesel,Manual,28.4,1248,74.0,5,600000,2023,Third Owner,Good,Active,Yes,Lucknow
10783,Honda Jazz,Honda,Jazz,2,4065,Dealer,Petrol,Manual,18.7,1199,88.7,5,810000,2024,First Owner,Excellent,Active,No,Pune
10784,Maruti Celerio,Maruti,Celerio,2,20000,Dealer,Petrol,Automatic,23.1,998,67.04,5,565000,2024,Fourth+ Owner,Good,Active,No,Delhi
10785,Hyundai i20,Hyundai,i20,9,63817,Dealer,Diesel,Manual,21.27,1396,88.76,5,515000,2017,First Owner,Excellent,Active,No,Mumbai
10787,Maruti Alto,Maruti,Alto,9,40000,Individual,Petrol,Manual,19.7,796,46.3,5,170000,2017,First Owner,Good,Active,No,Lucknow
10788,Maruti Wagon R,Maruti,Wagon R,7,36000,Dealer,Petrol,Manual,21.79,998,67.05,5,310000,2019,Second Owner,Fair,Expired,No,Kolkata
10793,Maruti Vitara,Maruti,Vitara,4,34000,Dealer,Diesel,Manual,24.3,1248,88.5,5,650000,2022,First Owner,Excellent,Active,No,Delhi
10795,Hyundai Creta,Hyundai,Creta,3,80000,Individual,Diesel,Manual,21.38,1396,88.7,5,910000,2023,Second Owner,Excellent,Active,No,Pune
10796,Hyundai Verna,Hyundai,Verna,10,50000,Individual,Petrol,Manual,17.01,1591,121.3,5,170000,2016,First Owner,Good,Active,No,Kolkata
10797,Mahindra KUV100,Mahindra,KUV100,3,23000,Individual,Diesel,Manual,25.32,1198,77.0,6,710000,2023,Second Owner,Excellent,Active,No,Bangalore
10798,Mahindra Scorpio,Mahindra,Scorpio,8,180000,Individual,Diesel,Manual,12.05,2179,120.0,7,450000,2018,First Owner,Excellent,Expired,No,Chennai
10799,Maruti Swift,Maruti,Swift,8,41000,Dealer,Petrol,Manual,18.6,1197,85.8,5,330000,2018,First Owner,Good,Active,No,Kolkata
10800,Hyundai Grand,Hyundai,Grand,4,12000,Dealer,Petrol,Manual,18.9,1197,81.86,5,445000,2022,First Owner,Excellent,Active,No,Pune
10801,Hyundai i20,Hyundai,i20,6,30000,Individual,Petrol,Manual,18.6,1197,81.83,5,650000,2020,Third Owner,Good,Active,No,Kolkata
10802,Maruti Swift,Maruti,Swift,7,42120,Dealer,Petrol,Manual,18.6,1197,85.8,5,470000,2019,First Owner,Excellent,Active,No,Mumbai
10803,BMW 6,BMW,6,3,12500,Individual,Petrol,Automatic,14.28,1998,258.0,4,5200000,2023,Second Owner,Good,Expired,No,Chennai
10804,Maruti Baleno,Maruti,Baleno,3,20000,Individual,Diesel,Manual,27.39,1248,74.0,5,750000,2023,First Owner,Excellent,Active,No,Bangalore
10807,Renault Duster,Renault,Duster,5,80000,Individual,Diesel,Manual,19.6,1461,108.45,5,640000,2021,Second Owner,Good,Expired,Yes,Bangalore
10808,Hyundai i20,Hyundai,i20,3,25000,Individual,Petrol,Manual,17.19,1197,81.86,5,750000,2023,First Owner,Excellent,Active,No,Jaipur
10809,Renault Duster,Renault,Duster,9,130000,Individual,Diesel,Manual,20.46,1461,83.8,5,440000,2017,Second Owner,Excellent,Active,No,Chennai
10810,Maruti Swift Dzire,Maruti,Swift Dzire,5,100000,Individual,Diesel,Manual,26.59,1248,74.0,5,450000,2021,First Owner,Excellent,Active,Yes,Pune
10812,Mahindra Scorpio,Mahindra,Scorpio,7,15000,Individual,Diesel,Manual,14.0,2523,75.0,8,900000,2019,Second Owner,Good,Active,No,Lucknow
10813,Volkswagen Vento,Volkswagen,Vento,2,4000,Dealer,Petrol,Automatic,18.19,1197,103.2,5,1250000,2024,Fourth+ Owner,Poor,Active,No,Jaipur
10815,Audi A6,Audi,A6,8,59654,Dealer,Diesel,Automatic,17.68,1968,174.33,5,1449000,2018,First Owner,Fair,Active,No,Delhi
10817,Honda City,Honda,City,7,146781,Dealer,Diesel,Manual,26.0,1498,98.6,5,575000,2019,First Owner,Good,Active,No,Hyderabad
10818,Hyundai i10,Hyundai,i10,4,32000,Individual,Petrol,Manual,19.81,1086,68.05,5,410000,2022,Second Owner,Excellent,Active,No,Hyderabad
10819,BMW 5,BMW,5,13,50000,Dealer,Petrol,Automatic,10.8,2497,215.0,5,790000,2013,First Owner,Excellent,Active,No,Jaipur
10820,Datsun RediGO,Datsun,RediGO,4,13000,Individual,Petrol,Manual,22.7,799,53.64,5,215000,2022,Fourth+ Owner,Excellent,Active,No,Chennai
10822,Maruti Ertiga,Maruti,Ertiga,5,50000,Individual,Petrol,Manual,17.5,1373,91.1,7,700000,2021,Second Owner,Good,Expired,No,Jaipur
10823,Honda City,Honda,City,7,47000,Dealer,Petrol,Manual,16.8,1497,116.3,5,510000,2019,Second Owner,Good,Active,Yes,Bangalore
10824,Hyundai i10,Hyundai,i10,11,45415,Individual,Petrol,Manual,19.81,1086,68.05,5,195000,2015,First Owner,Good,Expired,No,Hyderabad
10826,Honda City,Honda,City,7,58719,Dealer,Diesel,Manual,26.0,1498,98.6,5,670000,2019,First Owner,Good,Active,No,Hyderabad
10827,Maruti Swift Dzire,Maruti,Swift Dzire,4,21000,Individual,Diesel,Manual,28.4,1248,74.02,5,650000,2022,First Owner,Excellent,Active,No,Hyderabad
10828,Renault KWID,Renault,KWID,2,4269,Dealer,Petrol,Automatic,24.04,999,67.0,5,415000,2024,First Owner,Good,Expired,No,Delhi
10829,Honda City,Honda,City,2,57000,Dealer,Petrol,Manual,17.4,1497,117.6,5,1060000,2024,Second Owner,Good,Active,No,Chennai
10830,Honda City,Honda,City,3,28000,Dealer,Diesel,Manual,26.0,1498,98.6,5,899000,2023,Second Owner,Excellent,Expired,No,Hyderabad
10832,Skoda Superb,Skoda,Superb,4,30000,Dealer,Petrol,Automatic,14.67,1798,177.46,5,1960000,2022,Second Owner,Good,Active,No,Ahmedabad
10833,Toyota Innova,Toyota,Innova,4,70000,Individual,Diesel,Manual,13.68,2393,147.8,8,1380000,2022,First Owner,Excellent,Active,Yes,Jaipur
10834,Tata Tiago,Tata,Tiago,4,33000,Dealer,Diesel,Manual,27.28,1047,69.0,5,495000,2022,First Owner,Excellent,Active,No,Jaipur
10835,Renault Duster,Renault,Duster,7,120000,Individual,Diesel,Manual,19.01,1461,108.45,5,500000,2019,First Owner,Excellent,Active,No,Jaipur
10836,Hyundai i10,Hyundai,i10,10,75000,Dealer,Petrol,Manual,19.81,1086,68.05,5,225000,2016,First Owner,Good,Active,No,Ahmedabad
10837,Maruti Celerio,Maruti,Celerio,4,39000,Dealer,Petrol,Automatic,23.1,998,67.04,5,425000,2022,First Owner,Good,Expired,No,Pune
10840,BMW 3,BMW,3,11,83001,Dealer,Diesel,Automatic,16.07,1995,181.0,5,1175000,2015,Second Owner,Fair,Active,Yes,Hyderabad
10842,Hyundai Verna,Hyundai,Verna,8,120000,Individual,Diesel,Manual,22.32,1582,126.3,5,375000,2018,Second Owner,Excellent,Active,No,Hyderabad
10843,Hyundai Grand,Hyundai,Grand,6,77425,Dealer,Diesel,Manual,24.0,1120,70.0,5,380000,2020,First Owner,Excellent,Active,No,Lucknow
10844,Mahindra Bolero,Mahindra,Bolero,1,15000,Individual,Diesel,Manual,21.0,1498,74.96,7,650000,2025,First Owner,Good,Active,No,Ahmedabad
10845,Toyota Innova,Toyota,Innova,4,40000,Individual,Diesel,Manual,13.68,2393,147.8,7,2000000,2022,Fourth+ Owner,Good,Active,No,Kolkata
10847,Mahindra Bolero,Mahindra,Bolero,15,120000,Individual,Diesel,Manual,13.6,2523,63.0,7,255000,2011,Third Owner,Excellent,Expired,Yes,Kolkata
10848,Maruti Baleno,Maruti,Baleno,3,31000,Dealer,Petrol,Manual,21.4,1197,83.1,5,630000,2023,Third Owner,Fair,Expired,No,Hyderabad
10849,Volkswagen Polo,Volkswagen,Polo,8,68000,Dealer,Petrol,Manual,16.47,1198,73.9,5,359000,2018,Third Owner,Good,Active,No,Delhi
10850,BMW 7,BMW,7,3,19000,Dealer,Diesel,Automatic,17.66,2993,355.37,4,8500000,2023,First Owner,Excellent,Expired,No,Kolkata
10851,Renault KWID,Renault,KWID,5,28842,Dealer,Petrol,Manual,25.17,799,53.3,5,350000,2021,First Owner,Fair,Expired,No,Pune
10852,Maruti Wagon R,Maruti,Wagon R,3,60000,Individual,CNG,Manual,26.6,998,58.16,5,355000,2023,Second Owner,Good,Active,No,Hyderabad
10853,Honda City,Honda,City,5,60060,Dealer,Petrol,Manual,17.8,1497,117.3,5,675000,2021,First Owner,Excellent,Active,No,Bangalore
10855,Maruti Wagon R,Maruti,Wagon R,11,80000,Individual,LPG,Manual,26.2,998,58.2,5,220000,2015,First Owner,Excellent,Active,No,Pune
10856,Honda City,Honda,City,4,14000,Dealer,Petrol,Manual,17.4,1497,117.6,5,875000,2022,First Owner,Good,Expired,No,Kolkata
10857,Hyundai Grand,Hyundai,Grand,3,23000,Individual,Diesel,Manual,24.0,1186,73.97,5,540000,2023,First Owner,Excellent,Active,No,Pune
10858,Maruti Swift Dzire,Maruti,Swift Dzire,5,84000,Individual,Diesel,Manual,26.59,1248,74.0,5,500000,2021,First Owner,Excellent,Active,No,Jaipur
10859,Hyundai Santro,Hyundai,Santro,13,38500,Dealer,Petrol,Manual,17.92,1086,62.1,5,129000,2013,First Owner,Excellent,Expired,No,Delhi
10860,Toyota Fortuner,Toyota,Fortuner,9,70000,Dealer,Diesel,Manual,11.5,2982,171.0,7,1399000,2017,First Owner,Good,Active,No,Ahmedabad
10861,Toyota Fortuner,Toyota,Fortuner,8,140305,Dealer,Diesel,Manual,11.5,2982,171.0,7,1375000,2018,Second Owner,Fair,Active,No,Delhi
10862,Hyundai Grand,Hyundai,Grand,6,35000,Dealer,Petrol,Automatic,18.9,1197,82.0,5,515000,2020,First Owner,Good,Expired,No,Lucknow
10863,Hyundai i10,Hyundai,i10,13,55000,Individual,Petrol,Manual,19.81,1086,68.05,5,100000,2013,Second Owner,Good,Active,Yes,Delhi
10864,Maruti Swift Dzire,Maruti,Swift Dzire,4,35000,Individual,Diesel,Manual,28.4,1248,74.02,5,615000,2022,Second Owner,Fair,Active,No,Ahmedabad
10866,Ford Figo,Ford,Figo,9,50000,Individual,Diesel,Manual,20.0,1399,68.0,5,240000,2017,First Owner,Good,Active,No,Mumbai
10868,Honda Amaze,Honda,Amaze,7,45000,Dealer,Diesel,Manual,25.8,1498,98.6,5,372000,2019,Third Owner,Fair,Active,No,Ahmedabad
10869,BMW Z4,BMW,Z4,6,27000,Dealer,Petrol,Automatic,10.37,2979,301.72,2,3999000,2020,First Owner,Good,Expired,No,Hyderabad
10870,Maruti Alto,Maruti,Alto,11,20000,Individual,Petrol,Manual,19.7,796,46.3,5,150000,2015,First Owner,Excellent,Active,Yes,Hyderabad
10871,Hyundai Verna,Hyundai,Verna,9,85000,Dealer,Diesel,Manual,22.32,1582,126.32,5,450000,2017,First Owner,Good,Active,No,Bangalore
10873,Maruti Ertiga,Maruti,Ertiga,8,90000,Individual,Petrol,Manual,16.02,1373,93.7,7,500000,2018,Second Owner,Excellent,Active,No,Pune
10875,Hyundai i20,Hyundai,i20,2,30000,Individual,Petrol,Manual,18.6,1197,81.86,5,680000,2024,First Owner,Good,Active,No,Mumbai
10876,Hyundai Grand,Hyundai,Grand,1,4350,Individual,Petrol,Manual,20.7,1197,81.86,5,725000,2025,First Owner,Good,Active,No,Hyderabad
10877,Hyundai Verna,Hyundai,Verna,6,27500,Dealer,Petrol,Manual,17.7,1497,113.42,5,490000,2020,First Owner,Fair,Active,No,Hyderabad
10878,Maruti Alto,Maruti,Alto,9,70000,Individual,Petrol,Manual,19.7,796,46.3,5,170000,2017,Second Owner,Excellent,Active,No,Bangalore
10879,Maruti Swift,Maruti,Swift,4,50000,Individual,Diesel,Manual,28.4,1248,74.0,5,555000,2022,First Owner,Good,Active,No,Mumbai
10880,Toyota Innova,Toyota,Innova,4,82000,Individual,Diesel,Manual,13.68,2393,147.8,7,1580000,2022,First Owner,Good,Expired,No,Mumbai
10881,Ford Ecosport,Ford,Ecosport,3,57000,Individual,Diesel,Manual,23.0,1498,98.96,5,950000,2023,First Owner,Excellent,Active,No,Kolkata
10882,Mahindra Bolero,Mahindra,Bolero,3,40000,Individual,Diesel,Manual,15.96,2523,62.1,7,580000,2023,First Owner,Excellent,Active,Yes,Pune
10884,Hyundai i20,Hyundai,i20,11,20000,Individual,Petrol,Manual,18.5,1197,80.0,5,350000,2015,First Owner,Good,Active,No,Mumbai
10887,Maruti Alto,Maruti,Alto,12,110000,Individual,Petrol,Manual,19.7,796,46.3,5,110000,2014,First Owner,Excellent,Active,No,Bangalore
10888,Maruti Swift Dzire,Maruti,Swift Dzire,10,65000,Dealer,Diesel,Manual,19.3,1248,73.9,5,320000,2016,First Owner,Good,Active,No,Jaipur
10890,Hyundai i20,Hyundai,i20,11,25000,Individual,Petrol,Manual,18.5,1197,80.0,5,370000,2015,First Owner,Excellent,Active,No,Jaipur
10891,Toyota Innova,Toyota,Innova,6,82000,Dealer,Diesel,Manual,12.99,2494,100.6,8,946000,2020,First Owner,Fair,Expired,No,Lucknow
10892,Mahindra Scorpio,Mahindra,Scorpio,10,205000,Individual,Diesel,Automatic,11.79,2179,120.0,8,460000,2016,Third Owner,Excellent,Active,No,Pune
10894,Mahindra Scorpio,Mahindra,Scorpio,8,110000,Individual,Diesel,Automatic,11.79,2179,120.0,8,550000,2018,Second Owner,Excellent,Active,No,Kolkata
10897,Hyundai Grand,Hyundai,Grand,2,25000,Individual,Petrol,Manual,18.9,1197,81.86,5,550000,2024,First Owner,Good,Active,No,Mumbai
10898,Maruti Swift Dzire,Maruti,Swift Dzire,10,35955,Dealer,Petrol,Manual,17.5,1298,85.8,5,350000,2016,First Owner,Excellent,Active,No,Delhi
10900,Datsun GO,Datsun,GO,3,50000,Individual,Petrol,Manual,20.62,1198,67.0,7,440000,2023,First Owner,Good,Active,No,Kolkata
10902,Honda Amaze,Honda,Amaze,7,50000,Individual,Diesel,Manual,25.8,1498,98.6,5,341000,2019,Third Owner,Good,Active,No,Lucknow
10904,Volkswagen Polo,Volkswagen,Polo,8,32000,Individual,Diesel,Manual,22.07,1199,73.9,5,300000,2018,First Owner,Excellent,Active,No,Lucknow
